standard_num,level,standard_name,drafts_name,publish_date,status
GB/T 10322.1-2014,国家标准,铁矿石 取样和制样方法,"宝山钢铁股份有限公司,上虞市宏兴机械仪器制造有限公司,江苏徐州赫尔斯采制样设备有限公司,冶金工业信息标准研究院,浙江福特机械制造有限公司",2014-06-24,现行
GB/T 10322.4-2014,国家标准,铁矿石 校核取样偏差的实验方法,"宝山钢铁股份有限公司,冶金工业信息标准研究院,宁波检验检疫科学技术研究院",2014-06-24,现行
GB/T 10322.5-2016,国家标准,铁矿石 交货批水分含量的测定,"宝山钢铁股份有限公司,冶金工业信息标准研究院,上海宝钢工业技术服务有限公司",2016-12-13,现行
GB/T 10322.6-2022,国家标准,高炉炉料用铁矿石 热裂指数的测定,"宝山钢铁股份有限公司,重庆科技学院,冶金工业信息标准研究院,天津市新天钢联合特钢有限公司",2022-04-15,即将实施
GB/T 10322.7-2016,国家标准,铁矿石和直接还原铁  粒度分布的筛分测定,"宝山钢铁股份有限公司,冶金工业信息标准研究院,上海宝钢工业技术服务有限公司",2016-12-30,现行
GB/T 10541-2013,国家标准,近海停泊排吸油橡胶软管,"江苏太平橡胶股份有限公司,江苏华神特种橡胶制品股份有限公司,欧亚管业股份有限公司,河北宇通特种胶管有限公司,沈阳橡胶研究设计院",2013-12-31,现行
GB/T 10543-2014,国家标准,飞机地面加油和排油用橡胶软管及软管组合件  规范,"沈阳新飞宇橡胶制品有限公司,沈阳橡胶研究设计院,广州胶管厂有限公司",2014-12-22,现行
GB/T 10544-2022,国家标准,橡胶软管及软管组合件  油基或水基流体适用的钢丝缠绕增强外覆橡胶液压型 规范,"平顶山市矿益胶管制品股份有限公司,沈阳第四橡胶股份有限公司,沈阳橡胶研究设计院有限公司,河北宇通特种胶管有限公司,青岛橡六胶管有限公司,河南省秀源液压科技有限公司,广州胶管厂有限公司,河北西伯力特种橡胶有限公司,河北鼎力管业有限公司,中轻联(大连)包装研究院有限公司,河南汇龙液压科技股份有限公司",2022-03-09,即将实施
GB/T 10599-2010,国家标准,多绳摩擦式提升机,"洛阳矿山机械工程设计研究院有限责任公司,上海冶金矿山机械厂,山西新富升机器制造有限公司等,中信重工机械股份有限公司",2010-12-01,现行
GB/T 10868-2018,国家标准,电站减温减压阀,"杭州华惠阀门有限公司,上海发电设备成套设计研究院有限责任公司,武汉锅炉集团阀门有限责任公司,青岛电站阀门有限公司,华夏阀门有限公司,浙江龙德环保热电有限公司,哈电集团哈尔滨电站阀门有限公司,南方阀门制造有限公司",2018-02-06,现行
GB/T 1094.3-2017,国家标准,电力变压器 第3部分:绝缘水平、绝缘试验和外绝缘空气间隙,"沈阳变压器研究院股份有限公司,国网陕西省电力公司电力科学研究院,广东中鹏电气有限公司,西安西电变压器有限责任公司,保定天威保变电气股份有限公司,新华都特种电气股份有限公司,正泰电气股份有限公司,中国电力科学研究院,广东电网有限责任公司电力科学研究院,明珠电气股份有限公司,特变电工沈阳变压器集团有限公司,保定保菱变压器有限公司,中广核工程有限公司,国家变压器质量监督检验中心,广州中车骏发电气有限公司,特变电工衡阳变压器有限公司,保定天威集团特变电气有限公司,广东奥莱恩电力科技股份有限公司,国网吉林省电力有限公司电力科学研究院,常州西电变压器有限责任公司,顺特电气设备有限公司",2017-12-29,现行
GB/T 11105-2012,国家标准,金属粉末  压坯的拉托拉试验,"莱芜钢铁集团粉末冶金有限公司,钢铁研究总院,西安宝德粉末冶金有限责任公司",2012-12-31,现行
GB/T 11106-2022,国家标准,金属粉末 用圆柱形压坯的压缩测定压坯强度的方法,"安泰天龙钨钼科技有限公司,西安赛隆金属材料有限责任公司,中南大学,深圳万测试验设备有限公司,钢铁研究总院,西北有色金属研究院,北京有研粉末新材料研究院有限公司,深圳市注成科技股份有限公司,广东省科学院工业分析检测中心",2022-03-09,即将实施
GB/T 11251-2009,企业标准,合金结构钢热轧厚钢板,湖南华菱湘潭钢铁有限公司,2017-09-13,现行有效
GB/T 11251-2020,国家标准,合金结构钢钢板及钢带,"西王金属科技有限公司,江阴兴澄特种钢铁有限公司,首钢集团有限公司,冶金工业信息标准研究院",2020-03-06,现行
GB/T 11253-2019,国家标准,碳素结构钢冷轧钢板及钢带,"广西柳州钢铁集团有限公司,湖南华菱涟源钢铁有限公司,鞍钢股份有限公司,首钢集团有限公司,冶金工业信息标准研究院",2019-10-18,现行
GB/T 11259-2015,国家标准,无损检测  超声检测用钢参考试块的制作和控制方法,"广东省特种设备检测研究院,南京迪威尔重型锻造股份有限公司,上海材料研究所,上海泰司检测科技有限公司,山东瑞祥模具有限公司(山东济宁模具厂)",2015-10-09,现行
GB/T 11344-2021,国家标准,无损检测 超声测厚,"西安热工研究院有限公司,矩阵科工检测技术(北京)有限公司,中国航发北京航空材料研究院,硕德(北京)科技有限公司,艾因蒂克科技(上海)有限公司,上海材料研究所",2021-05-21,现行
GB/T 11351-2017,国家标准,铸件重量公差,"东风精密铸造有限公司,江西樟树市福铃内燃机配件有限公司,安徽应流集团霍山铸造有限公司,马鞍山市海天重工科技发展有限公司,中信戴卡股份有限公司,慈溪汇丽机电股份有限公司,安徽省机械科学研究所,安徽华菱西厨装备股份有限公司,河北建支铸造集团有限公司,太原理工大学,天润曲轴股份有限公司,沈阳铸造研究所,浙江泰瑞重型机械有限公司,安徽神剑科技股份有限公司",2017-11-01,现行
GB/T 11373-2017,国家标准,热喷涂 金属零部件表面的预处理,"武汉理工大学,桐乡市铁盛线路器材有限公司,胜利油田新大管业科技发展有限责任公司,江苏中矿大正表面工程技术有限公司,东营市黄河三角洲标准技术服务中心,马鞍山鼎泰稀土新材料股份有限公司,深圳市科创标准服务中心,佛山先进表面技术有限公司,武汉材料保护研究所",2017-09-29,现行
GB/T 11374-2012,国家标准,热喷涂涂层厚度的无损测量方法,"江苏中矿大正表面工程技术有限公司,武汉材料保护研究所",2012-09-03,现行
GB/T 11376-2020,国家标准,金属及其他无机覆盖层 金属的磷化膜,"肇庆学院,温州瑞明工业股份有限公司,武汉材料保护研究所有限公司,佛山科富科技有限公司,武汉材保表面新材料有限公司,合兴汽车电子股份有限公司",2020-06-02,现行
GB/T 11377-2005,国家标准,金属和其它无机覆盖层  储存条件下腐蚀试验的一般规则,武汉材料保护研究所,2005-10-12,现行
GB/T 11379-2008,国家标准,金属覆盖层  工程用铬电镀层,"广州市达志化工科技有限公司等,武汉材料保护研究所",2008-06-19,现行
GB/T 11586-2018,国家标准,船舶与海上技术 船舶系泊和拖带设备 巴拿马导缆孔,"中国船舶工业综合技术经济研究院,广船国际有限公司",2018-06-07,现行
GB/T 11807-2021,国家标准,核电厂安全重要松脱部件声学监测系统的特性、设计和运行规程,"中国核动力研究设计院,核工业标准化研究所",2021-12-31,即将实施
GB/T 11809-2008,国家标准,压水堆燃料棒焊缝检验方法  金相检验和X射线照相检验,中核建中核燃料元件有限公司,2008-07-02,现行
GB/T 11809-2021,国家标准,压水堆燃料棒焊缝检验方法 金相检验和X射线照相检验,中核建中核燃料元件有限公司,2021-10-11,即将实施
GB/T 11810-2008,国家标准,锡113-铟113m发生器,中国核动力研究设计院,2008-07-02,现行
GB/T 11813-2008,国家标准,压水堆燃料棒氦质谱检漏,中核建中核燃料元件有限公司,2008-07-02,现行
GB/T 1182-2018,国家标准,产品几何技术规范（GPS） 几何公差 形状、方向、位置和跳动公差标注,"中机生产力促进中心,海克斯康测量技术(青岛)有限公司,北京汽车股份有限公司,西安交通大学,大连科技学院,郑州大学,泛亚汽车技术中心有限公司,上海市计量测试技术研究院,上汽通用五菱汽车股份有限公司,中国航空综合技术研究所,观致汽车有限公司,奥曼克(上海)咨询有限公司,卡尔蔡司(上海)管理有限公司,上海汽车集团股份有限公司技术中心,戴克伊(北京)技术有限公司",2018-09-17,现行
GB/T 11835-2016,国家标准,绝热用岩棉、矿渣棉及其制品,"贵州新型保温材料厂,洛科威防火保温材料(广州)有限公司,北新集团建材股份有限公司,马鞍山市宏达保温材料有限公司,上海新型建材岩棉有限公司,天长市康美达新型绝热材料有限公司,广德施可达岩棉制造有限公司,南京玻璃纤维研究设计院有限公司,山东鲁阳股份有限公司,四川帕沃可矿物纤维制品有限公司,国家玻璃纤维产品质量监督检验中心,南京恒翔保温材料制造有限公司,河北华能中天化工建材集团有限公司,南京彤天岩棉有限公司",2016-10-13,现行
GB/T 11839-2008,国家标准,二氧化铀芯块中硼的测定  姜黄素萃取光度法,中核建中核燃料元件有限公司,2008-06-19,现行
GB/T 11844-2015,国家标准,二氧化铀粉末和芯块中氟、氯的测定  高温水解-离子选择性电极法,中核建中核燃料元件有限公司,2015-07-03,现行
GB/T 11846-2015,国家标准,二氧化铀粉末和芯块中硅的测定  分光光度法,中核建中核燃料元件有限公司,2015-07-03,现行
GB/T 11847-2008,国家标准,二氧化铀粉末比表面积测定  BET容量法,中核建中核燃料元件有限公司,2008-06-19,现行
GB/T 1186-2016,国家标准,压缩空气用织物增强橡胶软管  规范,"沈阳橡胶研究设计院有限公司,蓬莱奥峰联橡塑制品有限公司",2016-12-13,现行
GB/T 12160-2019,国家标准,金属材料 单轴试验用引伸计系统的标定,"无锡市计量测试院,深圳万测试验设备有限公司,中机试验装备股份有限公司,钢铁研究总院,吉林省计量科学研究院,吉林大学",2019-10-18,现行
GB/T 1222-2016,国家标准,弹簧钢,"大冶特殊钢股份有限公司,江苏永钢集团有限公司,河南省生产力促进中心,江阴兴澄特种钢铁有限公司,西宁特殊钢股份有限公司,北京交通大学,冶金工业信息标准研究院,方大特钢科技股份有限公司",2016-12-13,现行
GB/T 12224-2015,国家标准,钢制阀门  一般要求,"武汉锅炉集团阀门有限责任公司,河南开封高压阀门有限公司,安徽省屯溪高压阀门有限公司,沈阳盛世高中压阀门有限公司,上海良工阀门厂有限公司,上海开维喜阀门有限公司,上海纳福希阀门有限公司,保一集团有限公司,合肥通用机械研究院,山东益都阀门有限公司,五洲阀门有限公司,浙江省泵阀产品质量检验中心,湖北洪城通用机械股份有限公司,中核苏阀科技实业股份有限公司,浙江石化阀门有限公司,河南省高山阀门有限公司",2015-12-10,现行
GB/T 12234-2019,国家标准,石油、天然气工业用螺柱连接阀盖的钢制闸阀,"凯瑞特阀业有限公司,上海凯科阀门制造有限公司,江苏诚功阀门科技有限公司,上正阀门集团有限公司,五洲阀门股份有限公司,精工阀门有限公司,江苏庆海石油机械有限公司,安徽铜都流体科技股份有限公司,浙江伯特利科技有限公司,浙江中信阀门有限公司,保一集团有限公司,南通市电站阀门有限公司,合肥通用机械研究院有限公司,江苏苏盐阀门机械有限公司,江苏圣泰阀门有限公司,河南省高山阀门有限公司,上海高中压阀门股份有限公司,浙江金龙自控设备有限公司,君品集团有限公司,武汉锅炉集团阀门有限责任公司,埃尼斯阀门集团有限公司,环球阀门集团有限公司,维都利阀门有限公司,安徽省屯溪高压阀门有限公司,郑州中力泵阀制造有限公司,上海良工阀门厂有限公司,远大阀门集团有限公司,上海美科阀门有限公司,良工阀门集团有限公司,上海沪工阀门厂(集团)有限公司,浙江亿科阀门有限公司,天津市塘沽第一阀门有限公司,中核苏阀科技实业股份有限公司,浙江石化阀门有限公司",2019-10-18,现行
